uniprot	Source Database	Name	Tax ID	Tax Name	Length	Entry Accession	Matches	CBM2
A0A9W6NIW3	unreviewed	Endoglucanase	53360	Dactylosporangium matsuzakiense	550	IPR001919	441..550	441-550
A0A9W6NJW8	unreviewed	non-specific serine/threonine protein kinase	53360	Dactylosporangium matsuzakiense	477	IPR001919	313..419	313-419
A0A9W6NK19	unreviewed	non-specific serine/threonine protein kinase	53360	Dactylosporangium matsuzakiense	574	IPR001919	349..461	349-461
A0A9W6NKX7	unreviewed	Endoglucanase	53360	Dactylosporangium matsuzakiense	469	IPR001919	366..469	366-469
A0A9W6NM62	unreviewed	chitinase	53360	Dactylosporangium matsuzakiense	548	IPR001919	28..135	28-135
A0A9W6NN20	unreviewed	CBM2 domain-containing protein	53360	Dactylosporangium matsuzakiense	374	IPR001919	10..116	10-116
A0A9W6NNE2	unreviewed	Glucanase	53360	Dactylosporangium matsuzakiense	675	IPR001919	25..135	25-135
A0A9W6NP19	unreviewed	Glycosyl hydrolase family 26	53360	Dactylosporangium matsuzakiense	487	IPR001919	386..487	386-487
A0A9W6NPP7	unreviewed	CBM2 domain-containing protein	53360	Dactylosporangium matsuzakiense	555	IPR001919	455..555	455-555
A0A9W6NPS7	unreviewed	Glycosyl hydrolase family 18 (Putative chitinase)	53360	Dactylosporangium matsuzakiense	529	IPR001919	29..136	29-136
A0A9W6NPU7	unreviewed	Endoglucanase	53360	Dactylosporangium matsuzakiense	525	IPR001919	28..151	28-151
A0A9W6NPU9	unreviewed	CBM2 domain-containing protein	53360	Dactylosporangium matsuzakiense	636	IPR001919	279..377	279-377
A0A9W6NQ84	unreviewed	Alpha-galactosidase	53360	Dactylosporangium matsuzakiense	517	IPR001919	408..517	408-517
A0A9W6NQM6	unreviewed	CBM2 domain-containing protein	53360	Dactylosporangium matsuzakiense	676	IPR001919	567..676	567-676
A0A9W6NQR6	unreviewed	non-reducing end alpha-L-arabinofuranosidase	53360	Dactylosporangium matsuzakiense	472	IPR001919	31..140	31-140
A0A9W6NQV3	unreviewed	CBM2 domain-containing protein	53360	Dactylosporangium matsuzakiense	64	IPR001919	1..61	1-61
A0A9W6NQZ9	unreviewed	CBM2 domain-containing protein	53360	Dactylosporangium matsuzakiense	734	IPR001919	25..134	25-134
A0A9W6NR69	unreviewed	Beta-xylanase	53360	Dactylosporangium matsuzakiense	493	IPR001919	389..493	389-493
A0A9W6NRE9	unreviewed	CBM2 domain-containing protein	53360	Dactylosporangium matsuzakiense	1111	IPR001919	1004..1111	1004-1111
A0A9W6NRU5	unreviewed	CBM2 domain-containing protein	53360	Dactylosporangium matsuzakiense	263	IPR001919	162..263	162-263
A0A9W6NRZ1	unreviewed	CBM2 domain-containing protein	53360	Dactylosporangium matsuzakiense	467	IPR001919	364..467	364-467
A0A9W6NSW6	unreviewed	non-reducing end alpha-L-arabinofuranosidase	53360	Dactylosporangium matsuzakiense	473	IPR001919	22..131	22-131
A0A9W6NT03	unreviewed	CBM2 domain-containing protein	53360	Dactylosporangium matsuzakiense	493	IPR001919	33..142	33-142
A0A9W6P379	unreviewed	Endoglucanase	1670832	Nocardiopsis ansamitocini	467	IPR001919	36..143	36-143
A0A9W6P383	unreviewed	Endoglucanase	1670832	Nocardiopsis ansamitocini	445	IPR001919	343..445	343-445
A0A9W6P3W1	unreviewed	CBM2 domain-containing protein	1670832	Nocardiopsis ansamitocini	249	IPR001919	143..249	143-249
A0A9W6P3X8	unreviewed	Glucanase	1670832	Nocardiopsis ansamitocini	569	IPR001919	7..115	7-115
A0A9W6P5F0	unreviewed	Beta-xylanase	1670832	Nocardiopsis ansamitocini	468	IPR001919	358..468	358-468
A0A9W6P7G9	unreviewed	Endoglucanase	1670832	Nocardiopsis ansamitocini	818	IPR001919	709..818	709-818
A0A9W6P8R3	unreviewed	CBM2 domain-containing protein	1670832	Nocardiopsis ansamitocini	982	IPR001919	33..143	33-143
A0A9W6PBB4	unreviewed	chitinase	1670832	Nocardiopsis ansamitocini	652	IPR001919	28..139	28-139
A0A9W6PBC7	unreviewed	Endoglucanase	2065	Kitasatospora phosalacinea	525	IPR001919	46..155	46-155
A0A9W6PBG8	unreviewed	CBM2 domain-containing protein	2065	Kitasatospora phosalacinea	750	IPR001919	33..144	33-144
A0A9W6PBT0	unreviewed	Endoglucanase	2065	Kitasatospora phosalacinea	809	IPR001919	701..809	701-809
A0A9W6PCS4	unreviewed	Endoglucanase	2065	Kitasatospora phosalacinea	538	IPR001919	30..140	30-140
A0A9W6PEX1	unreviewed	Glucanase	2065	Kitasatospora phosalacinea	731	IPR001919	627..730	627-730
A0A9W6PG94	unreviewed	Endoglucanase	2065	Kitasatospora phosalacinea	826	IPR001919	718..826	718-826
A0A9W6PHA7	unreviewed	CBM2 domain-containing protein	2065	Kitasatospora phosalacinea	357	IPR001919	243..355	243-355
A0A9W6PIF2	unreviewed	Beta-xylanase	2065	Kitasatospora phosalacinea	497	IPR001919	388..497	388-497
A0A9W6PIJ5	unreviewed	Alpha-L-arabinofuranosidase	2065	Kitasatospora phosalacinea	707	IPR001919	593..706	593-706
A0A9W6PIP2	unreviewed	CBM2 domain-containing protein	2065	Kitasatospora phosalacinea	942	IPR001919	830..940	830-940
A0A9W6PJ89	unreviewed	chitinase	2065	Kitasatospora phosalacinea	760	IPR001919	31..141	31-141
A0A9W6PK23	unreviewed	Endo-1,4-beta-xylanase	2065	Kitasatospora phosalacinea	321	IPR001919	229..321	229-321
A0A9W6PK44	unreviewed	CBM2 domain-containing protein	2065	Kitasatospora phosalacinea	391	IPR001919	286..391	286-391
A0A9W6PK52	unreviewed	Polysaccharide deacetylase	2065	Kitasatospora phosalacinea	341	IPR001919	249..341	249-341
A0A9W6PL77	unreviewed	Glucuronoarabinoxylan endo-1,4-beta-xylanase	2065	Kitasatospora phosalacinea	640	IPR001919	532..640	532-640
A0A9W6PMX7	unreviewed	Endoglucanase	2065	Kitasatospora phosalacinea	584	IPR001919	473..584	473-584
A0A9W6PN76	unreviewed	Endoglucanase	2065	Kitasatospora phosalacinea	614	IPR001919	508..613	508-613
A0A9W6PPH1	unreviewed	Glycosyl hydrolase family 18 (Putative chitinase)	2065	Kitasatospora phosalacinea	539	IPR001919	20..140	20-140
A0A9W6PQ25	unreviewed	CBM2 domain-containing protein	115335	Actinomadura rubrobrunea	395	IPR001919	283..395	283-395
A0A9W6PQH2	unreviewed	chitinase	2065	Kitasatospora phosalacinea	226	IPR001919	37..72	37-72
A0A9W6PT24	unreviewed	CBM2 domain-containing protein	115335	Actinomadura rubrobrunea	201	IPR001919	88..201	88-201
A0A9W6PUI3	unreviewed	Beta-xylanase	115335	Actinomadura rubrobrunea	436	IPR001919	343..436	343-436
A0A9W6PVP5	unreviewed	CBM2 domain-containing protein	115335	Actinomadura rubrobrunea	978	IPR001919	34..142	34-142
A0A9W6PW85	unreviewed	Glucanase	115335	Actinomadura rubrobrunea	571	IPR001919	29..137	29-137
A0A9W6Q474	unreviewed	Glucanase	2065	Kitasatospora phosalacinea	745	IPR001919	641..744	641-744
A0A9W6Q6F7	unreviewed	Endoglucanase	2065	Kitasatospora phosalacinea	518	IPR001919	30..140	30-140
A0A9W6Q726	unreviewed	Endo-1,4-beta-xylanase	2065	Kitasatospora phosalacinea	361	IPR001919	257..361	257-361
A0A9W6Q7Q1	unreviewed	Endoglucanase	2065	Kitasatospora phosalacinea	809	IPR001919	701..809	701-809
A0A9W6Q999	unreviewed	CBM2 domain-containing protein	2065	Kitasatospora phosalacinea	939	IPR001919	827..937	827-937
A0A9W6QBV0	unreviewed	Glucanase	2065	Kitasatospora phosalacinea	478	IPR001919	369..478	369-478
A0A9W6QCA5	unreviewed	Endoglucanase	2065	Kitasatospora phosalacinea	826	IPR001919	718..826	718-826
A0A9W6QCS9	unreviewed	Endo-1,4-beta-xylanase	2065	Kitasatospora phosalacinea	317	IPR001919	225..317	225-317
A0A9W6QCY2	unreviewed	CBM2 domain-containing protein	2065	Kitasatospora phosalacinea	391	IPR001919	286..391	286-391
A0A9W6QD38	unreviewed	Polysaccharide deacetylase	2065	Kitasatospora phosalacinea	344	IPR001919	252..344	252-344
A0A9W6QDD7	unreviewed	Endoglucanase	2065	Kitasatospora phosalacinea	561	IPR001919	450..561	450-561
A0A9W6QFF1	unreviewed	Endoglucanase	2065	Kitasatospora phosalacinea	614	IPR001919	508..613	508-613
A0A9W6QFK9	unreviewed	Endoglucanase	2065	Kitasatospora phosalacinea	531	IPR001919	47..156	47-156
A0A9W6QFL5	unreviewed	chitinase	103729	Actinokineospora globicatena	548	IPR001919	26..133	26-133
A0A9W6QG38	unreviewed	Alpha-L-arabinofuranosidase	2065	Kitasatospora phosalacinea	705	IPR001919	591..704	591-704
A0A9W6QML7	unreviewed	chitinase	103729	Actinokineospora globicatena	752	IPR001919	26..133	26-133
A0A9W6RBS2	unreviewed	CBM2 domain-containing protein	478107	Actinoallomurus iriomotensis	449	IPR001919	331..448	331-448
A0A9W6RBY0	unreviewed	chitinase	478107	Actinoallomurus iriomotensis	658	IPR001919	23..131	23-131
A0A9W6REY2	unreviewed	CBM2 domain-containing protein	478107	Actinoallomurus iriomotensis	208	IPR001919	102..208	102-208
A0A9W6RFV4	unreviewed	Beta-xylanase	478107	Actinoallomurus iriomotensis	459	IPR001919	350..459	350-459
A0A9W6RJU6	unreviewed	Glucanase	478107	Actinoallomurus iriomotensis	440	IPR001919	339..440	339-440
A0A9W6RK70	unreviewed	CBM2 domain-containing protein	478107	Actinoallomurus iriomotensis	590	IPR001919	481..590	481-590
A0A9W6RMN5	unreviewed	Polysaccharide deacetylase	478107	Actinoallomurus iriomotensis	327	IPR001919	234..327	234-327
A0A9W6RMZ7	unreviewed	Endoglucanase	478107	Actinoallomurus iriomotensis	573	IPR001919	28..136	28-136
A0A9W6RRC0	unreviewed	Endo-1,4-beta-xylanase	478107	Actinoallomurus iriomotensis	334	IPR001919	241..334	241-334
A0A9W6RTR7	unreviewed	CBM2 domain-containing protein	478107	Actinoallomurus iriomotensis	365	IPR001919	262..365	262-365
A0A9W6RUA9	unreviewed	CBM2 domain-containing protein	478107	Actinoallomurus iriomotensis	890	IPR001919	27..135	27-135
A0A9W6RUJ6	unreviewed	Endoglucanase	478107	Actinoallomurus iriomotensis	496	IPR001919	392..496	392-496
A0A9W6RUL9	unreviewed	Beta-xylanase	478107	Actinoallomurus iriomotensis	460	IPR001919	354..460	354-460
A0A9W6RWS6	unreviewed	CBM2 domain-containing protein	478107	Actinoallomurus iriomotensis	208	IPR001919	102..208	102-208
A0A9W6RWY9	unreviewed	CBM2 domain-containing protein	478107	Actinoallomurus iriomotensis	463	IPR001919	345..462	345-462
A0A9W6RX30	unreviewed	Glucanase	478107	Actinoallomurus iriomotensis	550	IPR001919	19..127	19-127
A0A9W6RZ71	unreviewed	chitinase	478107	Actinoallomurus iriomotensis	658	IPR001919	23..131	23-131
A0A9W6S0P0	unreviewed	CBM2 domain-containing protein	478107	Actinoallomurus iriomotensis	592	IPR001919	483..592	483-592
A0A9W6S5X0	unreviewed	Glucanase	478107	Actinoallomurus iriomotensis	440	IPR001919	339..440	339-440
A0A9W6S8E2	unreviewed	Beta-xylanase	478107	Actinoallomurus iriomotensis	459	IPR001919	350..459	350-459
A0A9W6SBZ1	unreviewed	CBM2 domain-containing protein	478107	Actinoallomurus iriomotensis	365	IPR001919	262..365	262-365
A0A9W6SBZ7	unreviewed	Glucanase	478107	Actinoallomurus iriomotensis	550	IPR001919	19..127	19-127
A0A9W6SC94	unreviewed	Polysaccharide deacetylase	478107	Actinoallomurus iriomotensis	328	IPR001919	235..328	235-328
A0A9W6SDZ5	unreviewed	Endo-1,4-beta-xylanase	478107	Actinoallomurus iriomotensis	334	IPR001919	241..334	241-334
A0A9W6SEK5	unreviewed	CBM2 domain-containing protein	478107	Actinoallomurus iriomotensis	973	IPR001919	27..135	27-135
A0A9W6SF87	unreviewed	Endoglucanase	478107	Actinoallomurus iriomotensis	573	IPR001919	28..136	28-136
A0A9W6SFJ3	unreviewed	CBM2 domain-containing protein	1785913	Actinorhabdospora filicis	198	IPR001919	91..198	91-198
A0A9W6SGA8	unreviewed	chitinase	1785913	Actinorhabdospora filicis	763	IPR001919	27..138	27-138
A0A9W6SGJ6	unreviewed	Chitinase	1785913	Actinorhabdospora filicis	605	IPR001919	26..133	26-133
A0A9W6SH01	unreviewed	Chitinase	1785913	Actinorhabdospora filicis	531	IPR001919	29..137	29-137
A0A9W6STG6	unreviewed	chitinase	1785913	Actinorhabdospora filicis	647	IPR001919	29..139	29-139
A0A9W6UJ67	unreviewed	Chitin-binding protein	1670832	Nocardiopsis ansamitocini	433	IPR001919	323..433	323-433
A0A9W6UJT1	unreviewed	CBM2 domain-containing protein	2065	Kitasatospora phosalacinea	975	IPR001919	36..146	36-146
A0A9W6ULI4	unreviewed	Endo-1,4-beta-xylanase	2065	Kitasatospora phosalacinea	362	IPR001919	258..362	258-362
A0A9W6UNU4	unreviewed	Glucanase	2065	Kitasatospora phosalacinea	504	IPR001919	395..504	395-504
A0A9W6UP66	unreviewed	Mannan endo-1,4-beta-mannosidase	2065	Kitasatospora phosalacinea	684	IPR001919	581..684	581-684
A0A9W6UUV0	unreviewed	CBM2 domain-containing protein	115335	Actinomadura rubrobrunea	95	IPR001919	1..95	1-95
A0A9W6UW91	unreviewed	non-specific serine/threonine protein kinase	115335	Actinomadura rubrobrunea	449	IPR001919	338..448	338-448
A0A9W6UWB4	unreviewed	Beta-xylanase	115335	Actinomadura rubrobrunea	461	IPR001919	351..461	351-461
A0A9W6UYB9	unreviewed	chitinase	115335	Actinomadura rubrobrunea	614	IPR001919	30..137	30-137
A0A9W6V1V6	unreviewed	CBM2 domain-containing protein	2065	Kitasatospora phosalacinea	975	IPR001919	36..146	36-146
A0A9W6V3C1	unreviewed	Glycosyl hydrolase family 18 (Putative chitinase)	2065	Kitasatospora phosalacinea	539	IPR001919	25..140	25-140
A0A9W6V425	unreviewed	CBM2 domain-containing protein	2065	Kitasatospora phosalacinea	379	IPR001919	265..377	265-377
A0A9W6V6H3	unreviewed	Beta-xylanase	2065	Kitasatospora phosalacinea	490	IPR001919	381..490	381-490
A0A9W6V6K0	unreviewed	chitinase	2065	Kitasatospora phosalacinea	760	IPR001919	31..141	31-141
A0A9W6VF66	unreviewed	non-specific serine/threonine protein kinase	342230	Amycolatopsis taiwanensis	538	IPR001919	433..538	433-538
A0A9W6VMR6	unreviewed	Beta-xylanase	478107	Actinoallomurus iriomotensis	460	IPR001919	354..460	354-460
A0A9W6VPS5	unreviewed	Endoglucanase	478107	Actinoallomurus iriomotensis	496	IPR001919	392..496	392-496
A0A9W6VPU8	unreviewed	CBM2 domain-containing protein	478107	Actinoallomurus iriomotensis	330	IPR001919	228..330	228-330
A0A9W6VVT3	unreviewed	CBM2 domain-containing protein	478107	Actinoallomurus iriomotensis	330	IPR001919	228..330	228-330
A0A9W6WC32	unreviewed	CBM2 domain-containing protein	1785913	Actinorhabdospora filicis	207	IPR001919	29..138	29-138
A0A9W7PF20	unreviewed	chitinase	2217831	Bacillus sp. BB56-3	674	IPR001919	572..674	572-674
A0A9W7PS59	unreviewed	chitinase	2217828	Bacillus sp. AY2-1	674	IPR001919	572..674	572-674
A0A9W7Q5L7	unreviewed	chitinase	1396	Bacillus cereus	674	IPR001919	572..674	572-674
A0A9W7XQG0	unreviewed	chitinase	1052880	Coemansia asiatica	566	IPR001919	468..529	468-529
A0A9W7Y060	unreviewed	chitinase	147472	Coemansia erecta	484	IPR001919	386..447	386-447
A0A9W8HGT1	unreviewed	chitinase	1126814	Coemansia interrupta	561	IPR001919	463..524	463-524
A0A9W9Z4K8	unreviewed	CBM2 domain-containing protein	174260	Desmophyllum pertusum	139	IPR001919	41..111	41-111
A0A9X0CSV3	unreviewed	CBM2 domain-containing protein	174260	Desmophyllum pertusum	133	IPR001919	26..116	26-116
A0A9X0CTC9	unreviewed	CBM2 domain-containing protein	174260	Desmophyllum pertusum	131	IPR001919	26..111	26-111
A0A9X0CVF0	unreviewed	CBM2 domain-containing protein	174260	Desmophyllum pertusum	138	IPR001919	30..119	30-119
A0A9X0EV58	unreviewed	chitinase	1588630	Bacillus sp. L_1B0_8	674	IPR001919	572..674	572-674
A0A9X0FAB2	unreviewed	chitinase	1235825	Bacillus thuringiensis Sbt003	674	IPR001919	572..674	572-674
A0A9X0G767	unreviewed	chitinase	1396	Bacillus cereus	674	IPR001919	572..674	572-674
A0A9X0HZX9	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	570	IPR001919	33..142	33-142
A0A9X0HZY1	unreviewed	Beta-xylanase	1003110	Micromonospora maris	1088	IPR001919	1009..1085	1009-1085
A0A9X0HZY3	unreviewed	non-reducing end alpha-L-arabinofuranosidase	1003110	Micromonospora maris	473	IPR001919	30..139	30-139
A0A9X0I005	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	415	IPR001919	32..141	32-141
A0A9X0I073	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	693	IPR001919	590..693	590-693
A0A9X0I091	unreviewed	Beta-xylanase	1003110	Micromonospora maris	456	IPR001919	361..456	361-456
A0A9X0I0F9	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	456	IPR001919	349..456	349-456
A0A9X0I1D1	unreviewed	cellulase	1003110	Micromonospora maris	659	IPR001919	557..659	557-659
A0A9X0I1U4	unreviewed	Beta-xylanase	1003110	Micromonospora maris	483	IPR001919	383..483	383-483
A0A9X0I1W9	unreviewed	Endoglucanase	1003110	Micromonospora maris	477	IPR001919	33..142	33-142
A0A9X0I229	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	405	IPR001919	304..405	304-405
A0A9X0I277	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	966	IPR001919	29..137	29-137
A0A9X0I2B4	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	243	IPR001919	140..240	140-240
A0A9X0I2D0	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	370	IPR001919	268..370	268-370
A0A9X0I2E7	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	227	IPR001919	126..224	126-224
A0A9X0I2L2	unreviewed	chitinase	1003110	Micromonospora maris	535	IPR001919	24..134	24-134
A0A9X0I3M7	unreviewed	chitinase	1003110	Micromonospora maris	467	IPR001919	26..133	26-133
A0A9X0I474	unreviewed	non-specific serine/threonine protein kinase	1003110	Micromonospora maris	570	IPR001919	369..479	369-479
A0A9X0I5K7	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	449	IPR001919	339..448	339-448
A0A9X0I7Z5	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	384	IPR001919	280..384	280-384
A0A9X0I8H5	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	362	IPR001919	259..361	259-361
A0A9X0I8S5	unreviewed	cellulase	1003110	Micromonospora maris	699	IPR001919	36..145	36-145
A0A9X0I8X9	unreviewed	Endoglucanase	1003110	Micromonospora maris	459	IPR001919	356..459	356-459
A0A9X0I9U3	unreviewed	Glucanase	1003110	Micromonospora maris	445	IPR001919	338..445	338-445
A0A9X0LBY4	unreviewed	Alpha-L-arabinofuranosidase	1003110	Micromonospora maris	677	IPR001919	566..677	566-677
A0A9X0LCZ4	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	759	IPR001919	29..138	29-138
A0A9X0LDF5	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	509	IPR001919	401..509	401-509
A0A9X0LED7	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	443	IPR001919	334..443	334-443
A0A9X0LEN3	unreviewed	Glucanase	1003110	Micromonospora maris	592	IPR001919	34..143	34-143
A0A9X0LFP4	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	373	IPR001919	264..373	264-373
A0A9X0LG46	unreviewed	CBM2 domain-containing protein	1003110	Micromonospora maris	246	IPR001919	141..246	141-246
A0A9X0LG67	unreviewed	Endoglucanase	1003110	Micromonospora maris	972	IPR001919	862..972	862-972
A0A9X0LGD2	unreviewed	Endoglucanase	1003110	Micromonospora maris	870	IPR001919	757..870	757-870
A0A9X0MKX1	unreviewed	chitinase	1396	Bacillus cereus	674	IPR001919	572..674	572-674
A0A9X0T633	unreviewed	chitinase	1396	Bacillus cereus	674	IPR001919	572..674	572-674
A0A9X0W352	unreviewed	chitinase	1396	Bacillus cereus	674	IPR001919	572..674	572-674
A0A9X1PTJ8	unreviewed	CBM2 domain-containing protein	1077944	Streptomyces muensis	365	IPR001919	261..365	261-365
A0A9X1PUR0	unreviewed	chitinase	1077944	Streptomyces muensis	607	IPR001919	27..134	27-134
A0A9X1PXF1	unreviewed	CBM2 domain-containing protein	1077944	Streptomyces muensis	971	IPR001919	35..144	35-144
A0A9X1PY53	unreviewed	CBM2 domain-containing protein	1077944	Streptomyces muensis	889	IPR001919	779..889	779-889
A0A9X1Q0M4	unreviewed	Glucanase	1077944	Streptomyces muensis	572	IPR001919	31..140	31-140
A0A9X1Q1X1	unreviewed	CBM2 domain-containing protein	1077944	Streptomyces muensis	439	IPR001919	331..439	331-439
A0A9X1Q2D5	unreviewed	Sugar hydrolase	1077944	Streptomyces muensis	489	IPR001919	33..141	33-141
A0A9X1Q343	unreviewed	Endoglucanase	1077944	Streptomyces muensis	543	IPR001919	433..543	433-543
A0A9X1Q6D6	unreviewed	Beta-xylanase	1077944	Streptomyces muensis	448	IPR001919	347..448	347-448
A0A9X1Q8T1	unreviewed	CBM2 domain-containing protein	1077944	Streptomyces muensis	495	IPR001919	389..495	389-495
A0A9X1SSW7	unreviewed	Endoglucanase	499548	Kineosporia babensis	445	IPR001919	346..445	346-445
A0A9X1STK2	unreviewed	Glucanase	499548	Kineosporia babensis	590	IPR001919	37..145	37-145
A0A9X1SV66	unreviewed	CBM2 domain-containing protein	499548	Kineosporia babensis	392	IPR001919	290..392	290-392
A0A9X1T1B2	unreviewed	CBM2 domain-containing protein	499548	Kineosporia babensis	378	IPR001919	275..378	275-378
